utmx,utmy,X,Y,Rate_per_100000,PopulationDensity,PopulationFemale,Beer,NoHealthInsurance,DrinkingPlaces,Cases,Neighbor_Disadvantage
3789568.023,5171858.167,-84.885756,39.831672,104.3,20167.51516,870.97,53.020112,201.46,47.544841,58,-0.212437
3715723.309,5260868.836,-85.153262,40.728256,43.1,2681.4346,355.73,17.454655,43.57,35.921742,10,-3.429324
3558764.769,5182321.4,-87.003032,40.717353,108.8,2222.05285,398.32,17.117107,78.13,58.179521,22,-3.381515
3669503.483,5306830.379,-85.368105,41.2227,63.2,1056.56827,350.24,14.933716,51.53,22.117667,18,-3.968157
2890745.428,4949971.327,-94.673268,41.047708,0,28.917507,100.04,1.483187,11.95,32.373313,0,-1.031534
3061821.91,5289105.405,-91.506538,43.179437,52.9,343.06858,102.1,5.19031,5.87,5.041177,6,-0.994453
2842503.698,5016769.807,-94.932008,41.713621,171.6,155.605901,150.28,5.233084,15.54,23.29037,8,-1.533864
3057568.013,5121119.127,-92.265851,41.897961,56.2,767.50489,351.1,7.469513,15.8,45.871008,12,-3.437907
3020747.089,5183069.448,-92.392163,42.491362,108,88272.50447,1857.13,37.903223,211.62,254.747699,119,-2.508429
2914602.609,5085820.087,-93.903227,42.052131,71.1,4058.21569,346.87,12.200675,18.17,39.761488,16,-4.21934
3028122.853,5233330.577,-92.102155,42.857201,33,2147.97913,404.09,8.43313,20.41,49.836052,7,-5.519305
3072526.907,5212297.892,-91.727916,42.554965,46.2,1218.38799,304.41,3.586363,30.82,35.257054,8,-3.06001
2780350.442,5113011.842,-95.230374,42.655377,106.3,1087.47999,303.29,2.357852,44.1,25.218392,17,-1.178742
2833341.908,5059796.814,-94.866209,42.081349,102.4,2101.95931,205.66,13.075598,7.42,68.195859,17,-2.239662
3176557.792,5142171.171,-90.955752,41.687614,50.8,255.42453,251.88,4.1975,11.11,38.554429,8,-2.746811
2925595.618,5232780.712,-93.189857,43.171309,83.1,8343.79179,558.35,22.980607,53.47,106.957049,30,-4.250267
3001471.535,5249868.051,-92.312017,43.068851,70.3,347.75813,198.04,1.843968,23.17,19.116909,7,-2.616947
2976653.818,4978558.622,-93.670421,41.028171,78.2,692.504372,149.23,1.593945,17.36,7.273586,6,-1.222498
2759488.484,5158998.264,-95.278005,43.081312,44.5,951.3214,152.7,4.668108,11.49,30.813744,6,-0.425673
3085782.091,5258063.213,-91.392074,42.864244,67.3,154.30304,294.71,4.303229,39.03,28.424232,10,-2.618248
3231568.764,5188845.098,-90.196517,41.865282,84.7,13248.1663,611.05,13.911125,47.77,91.242049,33,-2.084792
2780016.961,5048170.661,-95.480507,42.139142,86.7,448.65027,246.18,2.631208,31.38,84.294229,12,-1.051183
2939388.234,5039445.231,-93.823991,41.614877,74.8,20096.9045,749.47,15.619607,55.5,161.367409,56,-9.290864
2966516.939,4940129.1,-93.921187,40.755255,91.1,124.579201,149.77,4.419864,28.06,16.913826,6,-0.204164
3098258.174,5213848.629,-91.45399,42.485235,56.2,645.15985,200.15,7.328835,11.75,31.636845,8,-2.164659
3204342.722,5036807.32,-91.113543,40.795327,79.5,17520.93643,564.33,33.604334,56.14,106.026296,26,-1.650467
2747654.881,5191498.122,-95.279436,43.374271,46.8,1298.68943,200.54,14.370513,14.58,88.083195,7,-2.226991
3162039.671,5245741.651,-90.65665,42.523468,103,63043.22948,1317.75,29.528605,107.57,234.461275,84,-8.204671
3052684.142,5217863.814,-91.911026,42.660488,66.1,694.15793,297.57,6.572062,26.57,45.70026,11,-1.87527
2969473.048,5242031.008,-92.684053,43.108001,38.1,1025.68863,204.18,1.91531,20.19,28.7265,5,-1.560825
2911299.713,5115031.683,-93.822503,42.291593,72.7,798.367525,255.85,6.701352,14.73,29.912465,9,-2.570634
2970276.82,5146933.335,-93.071345,42.364988,68.7,398.78181,195.75,3.522783,13.42,15.87454,10,-2.086707
2778654.116,4974949.523,-95.76575,41.557418,59.5,524.44503,249.73,4.143117,20,44.38529,7,-2.499445
3154322.715,5055824.21,-91.541351,41.096175,77.4,1031.95853,247.73,3.282579,16.25,27.074681,13,-1.425404
3090035.49,5117926.218,-91.943587,41.773106,52,111.54478,202.1,4.77659,14.64,22.374011,7,-2.038624
3181682.716,5214702.084,-90.591325,42.223593,42.8,1387.62913,298.41,3.249695,26.37,49.197069,7,-1.989967
3007597.425,5086193.431,-92.926834,41.778718,114.8,8061.14629,445.07,10.305783,27.25,45.258911,36,-3.221206
3132109.432,5038966.62,-91.835675,41.034819,43.3,1336.30744,204.13,1.97515,18.15,23.917777,7,-0.470978
3130239.424,5119049.82,-91.525946,41.656651,152,96351.27832,1211.67,29.180683,133.4,196.927897,198,-8.378152
3131906.027,5194950.203,-91.187618,42.233179,102.1,1233.15149,242.51,15.13688,16.28,40.838834,18,-2.632411
3198107.473,4982650.076,-91.395424,40.399815,49.1,9568.7155,549.8,12.895749,41.11,70.207685,14,-1.496114
3107493.423,5159844.427,-91.588554,42.041351,151.1,98869.81072,2284.11,69.03048,187.87,479.830897,287,-16.792782
3160215.73,5078423.392,-91.38869,41.251339,85.7,88.46616,146.38,1.895499,15.47,19.351536,8,-0.673297
3005572.584,4991928.749,-93.319625,41.048697,83.9,604.378654,198.29,3.727055,22.23,13.35015,6,-0.981751
2938069.766,5012679.734,-93.941262,41.408148,103.7,901.13738,148.5,3.491621,10.55,30.00269,14,-2.115439
3050478.704,5042429.755,-92.657797,41.309236,53.8,3979.64937,348.34,9.805015,31.25,53.463378,10,-1.534318
3016422.243,5032328.113,-93.049608,41.332332,50.4,6193.93105,406.64,12.422216,26.56,43.266563,14,-3.28966
2990326.337,5099413.206,-93.053793,41.933724,95.6,7735.67196,491.66,13.538218,56.41,78.051007,31,-1.399097
2798725.248,4918527.958,-95.756301,41.051027,55.1,1911.18668,250.16,5.849291,20.85,33.008618,7,-2.27352
2747327.28,5037263.345,-95.872539,42.142584,0,455.204652,207.4,8.880196,18.8,21.265009,0,-1.413082
2846579.357,4929873.861,-95.210616,41.010869,72,1348.574691,206.4,2.383405,13.77,18.922621,6,-0.585213
3181832.88,5113620.468,-91.022611,41.452909,71.3,15217.06,504.14,3.914849,38.57,58.04831,25,-2.4271
2842477.294,4898443.654,-95.367322,40.771527,37.9,2196.015606,290.68,6.21349,26.75,22.854503,5,-2.029628
2714607.156,5091521.869,-96.024306,42.668074,38.6,1030.50521,304.99,11.345282,29.78,43.18749,8,-2.986204
2812816.397,5150460.859,-94.734212,42.859763,89.7,39.249141,153.57,1.819623,13.12,15.322598,5,-0.771648
2960628.757,5037010.621,-93.611311,41.53364,205.1,314633.7276,4916.26,124.657337,543.03,929.883616,826,-13.859156
2779892.238,4939713.854,-95.879993,41.27177,160.6,67269.97038,1515.12,27.067074,177.87,244.303747,125,-6.421876
3034296.954,5085116.051,-92.653806,41.68976,75.5,1254.05156,257.69,3.973231,26.55,55.921855,12,-2.082754
3220377.867,5142038.51,-90.511725,41.546609,154.8,133467.3894,2371.39,66.115897,226.27,500.664079,223,-12.869795
2821364.168,5005445.51,-95.198827,41.682881,61.9,186.667732,202.09,2.593383,21.19,58.741043,6,-1.887325
2686510.686,5132761.308,-96.175555,43.077091,28.4,2314.78399,348.63,7.580055,28.26,28.516562,8,-4.231143
2937151.051,5091149.368,-93.64448,42.027588,48.9,58460.1223,954.22,14.328699,94.06,199.510464,42,-7.660732
3025112.809,5122210.217,-92.598441,42.005831,92.8,450.89743,301.94,3.661884,39.64,46.793831,13,-2.395801
2915825.163,4962131.877,-94.365639,41.073182,58.1,1470.540903,202.22,6.426869,25.82,43.968299,6,-0.717829
3082188.729,5022426.951,-92.41166,41.058584,98.7,4262.56202,402.41,10.954533,44.41,58.09376,29,-1.082711
2973337.391,5018331.632,-93.551549,41.349901,56.4,9121.79308,614.52,14.956271,36.15,141.214568,24,-5.48229
3130056.557,5093261.199,-91.634801,41.45906,82.7,1344.3934,250.53,2.791018,35.62,33.145489,15,-2.059977
3026964.14,4948652.975,-93.265733,40.647712,0,38.032355,151.67,1.555671,34.62,12.03607,0,-0.68877
2872140.717,5128415.387,-94.18541,42.512301,52.5,11638.50759,589.36,22.102755,71.06,96.398104,16,-1.160811
2694032.56,5059968.597,-96.365308,42.471043,139.4,71555.83435,1263.83,21.792803,165.28,164.294568,117,3.396917
2922172.832,5252465.769,-93.143736,43.335544,0,68.45856,148.66,8.769201,12.48,25.706186,0,-1.304206
2889072.48,5153783.239,-93.903582,42.662177,77,453.502691,244.18,3.016083,21.45,46.059978,8,-2.113985
2945719.008,4578586.02,-95.397434,37.944889,95.3,547.943787,249.95,12.266129,28.68,44.993003,10,-0.966932
2943880.879,4607929.427,-95.320278,38.183837,108.2,44.871492,100.01,2.065012,21.89,4.45954,7,-0.661819
2909511.817,4769833.719,-95.124632,39.564951,44.3,4101.52639,157.22,5.440083,23.91,13.448387,6,-0.85711
2629972.514,4537350.547,-98.765185,38.379749,78.9,8522.498386,403.38,36.302528,99.33,34.500465,17,-1.049789
3016332.61,4586803.8,-94.661514,37.82691,92.8,2134.172963,254.02,17.503881,54.79,50.682161,11,-1.625396
2872613.357,4781581.237,-95.464705,39.757321,64.4,161.134195,151.92,12.646548,21.71,8.972797,5,-1.466358
2813007.445,4504345.268,-96.975981,37.678799,90.7,10723.68267,649.33,24.435367,109.75,53.734444,50,-4.576661
3025327.625,4507101.693,-94.831833,37.170936,47.7,783.548345,298.43,6.748346,70.31,12.745198,8,-1.396668
2686734.885,4698499.133,-97.67985,39.563091,82.4,545.786823,197.75,9.622931,34.33,18.975308,6,-1.971846
2914797.719,4605191.025,-95.623724,38.236916,72.3,134.089718,147.2,10.329664,23.63,9.54733,5,-1.187581
2823700.827,4454889.791,-97.016523,37.252553,96.6,5496.576206,496.6,15.348345,87.75,31.579508,28,-2.70615
3024050.47,4538803.783,-94.742019,37.425959,46,10537.75372,550.11,20.219463,114.81,39.023115,15,0.177385
2781331.782,4617801.798,-96.949289,38.674782,84.2,1306.13872,293.94,22.978894,44.59,16.218995,13,-2.251272
2921867.779,4695829.04,-95.251304,38.942427,66.6,56598.22233,1111.4,43.357605,163.5,163.698873,71,-8.205834
2566287.953,4580212.501,-99.308738,38.87819,45.4,3352.341259,300.09,35.444444,41.07,67.845231,11,-2.459519
2654108.521,4592464.563,-98.349681,38.775677,188.6,25.83759,90.6,4.129513,12.51,4.139905,10,-0.827547
2455279.701,4443266.014,-100.859893,37.98383,84.7,19231.89395,579.61,31.470609,152.87,36.307529,24,0.742542
2541313.336,4441304.525,-99.962035,37.784565,96.1,2616.076578,333.1,17.733661,95.11,15.844479,25,0.430874
2939226.482,4646396.06,-95.240349,38.502737,84.4,1815.92635,257.79,9.231649,36.77,15.605477,18,-1.461308
2779920.88,4660178.309,-96.829036,39.021107,179.8,10002.18431,374.22,11.416447,67.83,40.611488,43,-1.802718
2870876.03,4540261.31,-96.276688,37.826835,137.3,187.117149,148.91,12.373881,22.89,15.356856,7,-1.159374
2757137.026,4540753.176,-97.437255,38.108785,90.8,2667.57392,301.55,8.798353,49.22,14.674449,26,-2.396396
2634521.323,4696432.428,-98.237352,39.673237,0,4.38235,50.93,1.147152,7.58,3.384078,0,-0.535233
2974182.981,4713556.405,-94.658209,38.944007,143.6,397999.5717,6493.24,381.757216,790.75,965.174856,718,-81.039049
2979818.187,4513355.692,-95.264983,37.337155,116.6,2503.517876,410.25,8.295001,89.32,7.988329,19,-1.440505
2935843.292,4748400.093,-94.928709,39.323708,163.5,20808.51596,750.75,63.047422,82.56,120.126742,111,-5.867594
2988980.021,4613556.485,-94.847039,38.111051,60.4,33.35135,99.7,7.567699,20.72,4.508819,5,-0.242296
2858423.755,4609034.965,-96.185281,38.411292,39.4,13157.44434,407.86,33.553064,66.45,49.393374,11,-1.635351
2727758.797,4564146.957,-97.669201,38.36955,33.2,3054.400794,354.93,18.93761,51.05,39.087501,8,-3.775153
2772268.367,4595278.236,-97.113501,38.514661,49.6,65.641533,200.29,7.002667,26.98,4.133482,5,-1.989618
2768376.922,4757162.974,-96.63245,39.833796,62.5,110.00575,99.97,8.024193,13.38,5.230699,5,-0.726431
2975308.256,4680782.486,-94.758976,38.68101,52.7,989.00652,395.86,21.648004,46.78,34.587461,15,-4.419609
2957183.827,4469589.475,-95.62894,37.04457,60.6,9444.218496,656.95,18.527817,174.05,25.41098,16,1.009838
2875366.953,4663370.991,-95.835147,38.804254,37.3,480.086691,250.22,37.398703,47.06,12.668077,5,-1.654061
2607578.371,4506673.815,-99.087552,38.178396,157.3,99.480092,94.11,2.415761,20.93,17.565389,9,-0.963244
2536508.005,4677467.571,-99.337952,39.748892,0,114.322,51.83,5.915684,6.98,3.82007,0,-0.400162
2817967.675,4694139.891,-96.324755,39.198828,41.4,382.217599,202.22,18.362202,20.31,15.780819,8,-2.319165
2714249.889,4523512.808,-97.931119,38.070352,74.4,23345.64629,834.51,60.231348,180.42,104.07804,39,-3.440404
2769240.922,4705021.511,-96.795045,39.410474,64.6,42502.62683,619.51,45.622318,81.94,126.635202,41,-3.603289
2715948.514,4621090.932,-97.616894,38.86162,139.4,24490.81407,601.93,22.677925,113.46,52.841315,63,-4.64377
2789183.917,4496914.745,-97.241457,37.675892,203.7,355756.537,6279.81,315.156154,1496.32,606.600458,859,0.203056
2476210.567,4337741.534,-100.914341,37.059551,212.2,4101.694458,244.81,3.13411,97.39,3.963845,35,1.309074
2873437.505,4694306.85,-95.75237,39.057113,144.6,96295.43761,2203.47,97.241167,337.31,204.856053,213,-8.109947
2451814.057,4607992.359,-100.446707,39.364006,0,1.476214,47.22,3.235671,10.46,2.89616,0,-0.311084
2582984.189,4694384.328,-98.790845,39.779483,0,63.504513,101.09,7.563082,17.26,17.057572,0,-1.07122
2653475.065,4504047.169,-98.617473,38.052323,147.5,11.114605,98.52,2.119934,21.34,3.632697,5,-0.664512
2434079.05,4341954.652,-101.343711,37.180185,0,168.38929,98.51,1.373558,33.83,15.413284,0,0.007461
2805530.77,4439297.333,-97.247111,37.16935,95.1,378.973951,301.27,8.97121,46.81,18.176188,18,-2.003358
2968704.684,4725419.223,-94.672946,39.052819,321.4,169825.2872,3015.93,131.232209,1121.47,294.679718,425,25.829829
3912945.537,4831898.856,-85.259547,36.991382,59.4,441.38609,353.05,14.847783,35.42,9.500313,10,0.730636
3836098.227,4777142.212,-86.169435,36.851185,112.2,450.83662,296.72,12.979225,48.37,22.061688,20,0.41305
3880612.192,4951423.703,-85.043201,37.950417,116.4,1710.67203,254.09,6.459355,16.73,40.587612,22,-0.641466
3856298.883,4784103.947,-85.960297,36.835657,103.6,2055.44909,511.45,10.929073,70.32,30.471322,38,2.363151
4001814.567,5030292.497,-83.619803,38.084355,97.6,125.6871,149.68,2.467322,20.01,3.241174,10,0.659214
4076093.512,4856764.565,-83.725371,36.617649,67.8,1823.78677,457.1,4.161746,48.8,9.808623,15,8.29798
3855127.562,5086935.173,-84.675521,38.998653,141.8,34715.6005,1059,44.696372,97.47,178.931529,155,-8.565441
3953024.492,5019806.926,-84.097967,38.182627,138.2,2159.65356,306.01,10.48787,36.2,21.259829,23,-0.642098
4067521.581,5120292.41,-82.634695,38.471082,165.9,16841.34885,609.54,24.026091,79.12,22.699833,66,4.752096
3927745.115,4930098.397,-84.714014,37.638482,100.9,4594.16426,351.23,7.142678,31.38,28.86635,26,-0.101015
3927742.778,5072132.995,-84.08914,38.638318,115.1,128.34975,147.83,2.122061,12.9,7.565176,8,-0.368642
3763252.833,4872246.657,-86.439188,37.776122,87,214.4099,298.06,4.49123,41.62,11.488713,15,0.392953
3816750.249,4934591.101,-85.69098,38.046855,63.2,17533.71926,846.71,72.152937,61.64,98.188404,44,-5.235515
3757644.8,4784398.841,-86.848685,37.157035,92.9,154.08267,243.72,4.656546,34.66,15.797253,10,0.68377
3653977.301,4750562.583,-87.932124,37.238367,149.8,119.75505,152.27,4.98018,20.61,6.2656,16,-0.345131
3648138.128,4664010.31,-88.319931,36.616708,49.9,8803.73685,473.82,12.411417,52.88,17.145808,17,-0.621375
3865421.384,5104909.759,-84.501031,39.089166,178,80890.6485,1170.17,92.093177,88.93,241.954795,142,-2.347833
3841385.731,5034703.78,-85.033226,38.676706,92.8,392.48297,149.34,2.369305,27.57,4.778095,8,0.950589
4025517.504,5091140.284,-83.136491,38.422068,84.4,517.59276,306.5,7.796055,46.89,5.305568,19,2.351617
3911981.253,4880254.348,-85.06615,37.338619,66.6,154.26838,202.43,4.714978,55.43,5.179218,9,1.276532
3713714.111,4749840.675,-87.386601,37.044886,178.2,20843.79813,852.12,50.233309,160.71,45.799648,101,4.334473
3959662.635,4993020.14,-84.157372,37.971622,137.6,8286.10775,510.51,13.520527,42.1,24.6738,42,-0.045762
4054997.878,4923552.677,-83.62305,37.155429,112.1,343.59726,243.39,1.04645,35.5,2.030597,19,4.842152
3946828.26,4803294.481,-85.077668,36.675474,104.3,155.75072,150.17,1.431,25.67,1.829957,9,0.93398
3918652.107,4797613.882,-85.350097,36.728109,89.2,43.70324,101.99,2.135703,20.56,2.667371,5,0.417751
3702092.777,4844583.404,-87.112894,37.774768,121.9,42565.57867,1180.9,85.222866,111.95,119.757479,102,-2.363368
3799199.565,4816941.282,-86.340299,37.258464,56.4,145.2798,151.53,5.903269,14.84,7.480434,6,0.777952
4055555.486,5059841.542,-83.015641,38.098234,152.6,61.18808,92.45,2.671147,11.04,2.046455,10,0.499971
3986230.306,4977506.905,-83.990613,37.770495,83.2,189.54215,145.98,2.661693,19.22,6.860467,10,2.773085
3927584.265,4988300.707,-84.463117,38.049813,343.8,344236.1595,4169.46,180.712175,569.35,620.332958,945,-14.956261
3988274.229,5055827.161,-83.624768,38.31003,66.3,193.38775,201.34,2.374358,34.42,5.893238,8,0.420267
4110233.425,5007816.065,-82.774479,37.545025,56.8,1054.84709,512.28,13.147167,50.63,9.977942,17,6.217148
3882290.695,4988681.877,-84.866559,38.208945,147.7,13708.11009,572.91,13.411705,97.18,57.827273,64,-1.874916
3559986.538,4620356.708,-89.298145,36.557706,158.2,62.93275,97.9,5.695564,10.96,4.97312,8,1.689451
3927940.288,4943297.839,-84.655502,37.731099,46.9,364.78844,203.71,9.254714,25.18,13.167318,7,0.643505
3891133.994,5038301.177,-84.568565,38.529079,83.4,402.78848,201.57,11.401781,22.6,11.872333,17,0.410807
3609183.125,4667715.909,-88.665008,36.763155,156.5,1352.81034,458.37,17.340424,47.44,30.360662,48,-0.763418
3810488.084,4843642.753,-86.128784,37.414194,40.8,491.56827,347.88,8.899739,36.24,8.244895,9,0.385592
3862262.134,4859895.76,-85.595487,37.359719,117.4,174.27236,204.86,3.480965,22.05,14.653547,11,0.528947
4040772.306,5109263.877,-82.919543,38.492186,100.3,5361.20648,461.48,9.34953,45.56,24.510947,30,-0.490483
3730753.694,4871584.076,-86.738956,37.878013,83.3,150.67572,143.31,3.428943,8.62,9.494326,6,-0.3466
3818527.598,4887298.633,-85.874699,37.701667,188.3,22796.08955,1059.33,101.777816,107.09,60.203714,172,-2.430029
4098353.645,4913333.711,-83.291458,36.934434,64.9,567.92169,361.03,15.490505,38.12,4.518362,14,6.18241
3906234.524,5037205.143,-84.437993,38.468587,50.6,418.10952,202.05,7.30649,19.22,10.541096,8,0.676358
3829107.364,4836325.481,-85.990995,37.300269,63.8,225.54519,255.73,7.175976,31.06,6.788951,10,1.350473
3655287.015,4834396.97,-87.58613,37.851038,147.4,20112.86351,576.39,13.285088,60.64,21.905138,56,1.127789
3858360.807,5004895.808,-85.011008,38.406397,89.4,379.11572,251.7,6.665423,42.21,10.910565,12,-0.658694
3698220.737,4781696.692,-87.402071,37.327392,66.7,5089.8327,620.81,22.416369,81.77,13.543564,25,0.325032
4013702.376,4927180.778,-83.967908,37.323241,98.9,115.11996,150.18,3.374437,12.37,1.921626,11,1.890502
3796844.997,4946768.812,-85.819711,38.201245,481,725142.0447,9756.32,725.265124,1037.94,1370.030536,3105,9.156812
3926781.074,4962208.009,-84.584022,37.868599,140.6,9452.18643,462.06,13.011239,53.12,49.026515,63,0.450613
4098661.83,5044683.572,-82.709215,37.83967,58.7,618.66562,304.22,3.744958,31.29,6.867267,11,1.36104
3859832.845,5091858.973,-84.610706,39.016853,247.9,127330.1623,1961.68,124.909741,244.06,332.384122,344,-5.456187
4101481.973,4988214.038,-82.937183,37.441041,54.8,205.60065,210.36,2.836163,21.94,3.160585,7,2.543602
4045166.98,4893885.405,-83.83603,36.982382,42.3,955.28864,406.84,3.429692,42.11,7.035014,11,6.102657
4004461.083,4880000.17,-84.250642,37.024075,74.8,4011.07485,660.96,17.954695,80.31,17.950617,38,3.617263
4031845.501,4972871.466,-83.610353,37.579209,140.1,69.44558,94.44,0.904322,7.49,0.911871,9,1.992202
4118522.637,4945122.92,-82.979607,37.084018,71.5,408.90028,205.96,1.712468,22.64,4.705141,13,3.368806
4013657.822,5107318.426,-83.166782,38.576589,80.2,123.00087,198.76,2.671317,22.43,5.858887,9,1.383104
3932275.988,4921001.41,-84.712737,37.558716,49.2,503.96339,305.63,5.055486,59.32,13.840153,10,0.769691
3759963.312,4742136.189,-86.996073,36.8419,97.8,333.5587,307.49,26.739845,41.44,14.982647,22,-0.480781
3660897.993,4721008.661,-87.983715,36.998747,188.2,102.15985,99.13,3.965404,10.91,2.63511,14,-0.900139
3601173.365,4705892.564,-88.593771,37.071556,253.7,17741.4683,836.85,44.123323,122.78,60.851178,140,-1.033418
4001906.965,4837951.872,-84.449997,36.736893,198.8,185.48858,143.3,0.674232,12.49,3.836787,29,1.585073
3707060.704,4801651.871,-87.241126,37.445184,65.2,126.49637,151.81,4.175952,19.62,4.93089,5,-0.259832
3960079.736,4961448.171,-84.291728,37.74848,106,24797.55092,978.61,53.307553,96.01,76.870991,84,1.620795
4089464.544,5005195.964,-82.965843,37.600609,58.7,162.64994,196.78,0.948176,18.05,2.309586,6,2.664214
