UTM_Easting,UTM_Northing,X,Y,Five_ave_crime,PopulationDensity,PopulationFemale,Population65,NoHealthInsurance,X.Black,Neighbor_Disadvantage,X.Immigrants,Beer,MentalHealthPati,NatureParks,Casinos,DrinkingPlaces,ReligiousPlaces
4076061.689,4649289.793,-84.571757,35.161995,8940.57272,158.63817,202.6,79.29,52.13,1.2,-0.060011011,6.109739,8.892195,1.591706,30.608923,1.023934,8.461426,61.849305
3932138.852,4724242.278,-85.527569,36.160061,13252.18847,12476.04295,764.97,257.67,129.95,39.53,0.21538762,70.4783822,54.595822,6.916473,353.423321,3.836233,51.363558,269.301018
4021241.901,4691609.693,-84.877971,35.638838,5817.454225,1175.53897,302.77,110.43,53.27,12.93,1.539122024,13.2067583,3.894653,2.863073,105.776555,1.267994,12.671678,140.170419
4031122.222,4721132.847,-84.674173,35.815591,8729.518993,2563.69593,505.19,224.95,81.72,24.14,-1.289927973,19.4364028,22.571301,7.869197,184.342891,1.996869,41.186217,185.031857
3789693.273,4705002.765,-86.873472,36.477206,6424.822705,7269.20009,712.43,198.15,129.28,120.1,-1.725593342,65.5874261,17.994914,17.278111,263.855649,6.12408,55.758967,324.485588
3869458.451,4653050.838,-86.362261,35.848498,14990.07685,84925.69507,2436.71,522.36,428.97,693.49,-11.95406387,364.5372094,118.289795,68.651893,1496.224211,21.222708,250.178007,1187.295736
4012047.041,4798837.062,-84.523749,36.427228,3726.913027,230.04019,199.27,66.13,45.47,2.01,2.806788185,1.9296905,1.111302,0.3408,31.07956,0.386611,3.826995,33.285618
3975114.783,4642287.613,-85.47369,35.436174,3340.990119,271.93552,151.25,61.33,41.52,0.4,-0.340790148,7.14996,3.377326,1.050514,41.123747,0.490873,10.483038,33.265972
4154501.292,4779844.57,-83.373822,35.816989,20383.79142,6285.00373,851.46,328.1,290.29,18.26,-1.399868243,111.4875153,27.093041,13.272261,267.637785,7.564774,101.913454,258.202542
3565555.198,4443712.494,-89.878753,35.212737,73078.82592,665373.7314,11333.48,2971.22,2719.02,12522.76,102.8206025,1234.154988,413.150304,360.866113,5802.470606,414.616713,1155.218231,4240.329401
3880125.725,4711934.403,-86.03693,36.239387,5178.16807,652.07998,250.07,83.51,40.65,14.98,-0.409809406,9.065292,6.719159,1.889453,73.344212,0.974593,12.746275,115.774833
3694845.836,4657635.304,-87.916465,36.426195,3671.978889,122.2544,152.28,60.14,24.47,2.82,-0.038361877,7.5314195,2.722466,1.189027,24.320767,0.799491,21.272889,43.500389
4224094.796,4926010.998,-82.162499,36.582688,35670.941,37491.70999,2013.48,855.69,330.57,85.43,1.002182809,66.4035632,72.541403,54.377994,912.124926,6.784488,136.344547,757.916284
3834432.566,4707245.385,-86.462915,36.351538,13584.004,35907.8537,2147.32,681.11,352.04,251.67,-15.87827177,175.6573388,103.889746,66.187895,1096.272407,26.882246,228.053046,1080.79747
3574797.945,4493244.484,-89.620429,35.559556,14643.80969,4147.74873,651.97,198.26,130.79,265.31,0.773672307,19.6328517,27.068285,12.834345,336.02205,13.468838,40.974826,279.418664
3861012.482,4724613.297,-86.156817,36.39205,4629.725768,373.46041,88.34,28.21,24.11,23.85,0.103715152,2.6695297,3.876922,1.028031,13.288234,0.556542,3.581095,21.572019
4226912.452,4863514.966,-82.408368,36.146148,4394.705268,2346.88159,197.41,92.05,39.95,1.6,0.137638,10.8935107,17.966414,2.112457,54.135555,0.16122,4.363273,44.73775
4094689.158,4814528.044,-83.742155,36.260001,6469.693884,429.59323,200.68,77.19,46.1,1.9,1.646383095,3.6232479,5.259408,2.285981,49.17963,1.541464,9.821147,29.383519
3966443.877,4671252.499,-85.436167,35.670818,2001.37966,48.22458,99.41,45.02,29.27,0.56,0.280561264,2.4881317,3.711844,1.095668,13.477626,0.170718,2.000699,14.108608
3928816.8,4645414.291,-85.867267,35.605758,9098.298504,2298.87323,450.96,159.93,108.39,17.54,0.862777187,50.5360645,4.592913,10.763326,112.228535,1.782514,11.414634,109.970002
4219747.725,4884313.488,-82.379744,36.313257,16337.77913,25496.2605,1123.55,390.85,206.75,108.69,-2.132559746,88.1407534,104.716849,22.475014,620.248087,3.556175,76.357612,350.286572
3767879.501,4535246.994,-87.713622,35.302462,2450.195821,96.27012,184.54,74.67,47.26,23.88,1.214510795,4.026018,2.057456,2.221229,27.199104,1.198193,4.058998,32.343104
3610254.724,4611582.805,-88.865386,36.34178,4449.599373,4388.2417,511.95,177.36,94.81,90.1,1.744647353,18.6182406,13.22111,5.426899,151.327523,1.178366,32.005914,172.662803
3963646.872,4701274.717,-85.342037,35.894102,8148.489246,788.69999,307.7,120.12,70.55,14.07,0.244303414,6.9885934,14.567447,1.449447,53.599093,0.794308,9.111604,77.323086
3821126.669,4643222.738,-86.830891,35.92893,7108.909645,40771.28471,1888.35,522.01,168.38,141.74,-27.563325,281.2571265,83.733644,149.230794,1340.975386,26.380417,454.194694,1041.110034
3853844.329,4696199.039,-86.332932,36.209853,12371.89477,17956.33661,1070.14,325.15,145.86,169.22,-7.755259171,100.7773494,52.996275,31.96068,453.867477,10.690152,127.64503,538.994732
3145307.269,3867950.031,-95.516631,31.78841,6511.98956,3715.4122,438.13,156.39,136.32,156.96,-0.419838222,58.163778,18.248681,6.440409,113.876631,8.12447,17.887597,164.249933
2441649.088,3767070.383,-102.55383,32.328351,2517.706017,6237.731877,194.9,39.7,82.55,2.15,-0.214371726,59.836572,3.642635,1.81904,136.368108,5.857843,14.431642,106.291683
3241573.451,3834771.82,-94.706195,31.31128,12485.15318,10860.0435,871.78,270.91,321.38,260.63,3.697038756,143.9412013,12.562785,24.782355,271.162967,23.46763,47.317734,372.396748
3106899.789,3408889.826,-96.944173,28.168779,7302.93551,4308.48181,255.01,147.88,88.76,7.28,-0.42358862,35.6533777,15.955111,2.051875,101.774034,3.729396,29.047336,65.694716
2794194.177,3989930.694,-98.574264,33.525457,998.9195964,57.812099,150.3,59.1,38.59,2.45,-1.369119108,8.5815246,10.064808,2.04143,53.509422,21.559782,32.358565,92.359258
2946002.075,3459781.333,-98.32296,28.880915,9547.362816,1180.448996,401.31,116.82,149.45,1.9,3.028235312,55.3883391,24.897095,3.395692,132.210949,6.858109,47.943017,99.356181
3151323.615,3604759.103,-96.102963,29.664107,2691.621341,322.75072,302.85,113.95,79.17,55.36,-0.860833057,60.6571885,13.05164,2.73567,170.968037,4.693002,43.70238,120.051511
2846042.128,3534952.074,-99.104885,29.680636,6949.746145,455.274983,242.17,138.63,83.42,4.44,-1.749300267,22.7666558,10.275312,3.900945,59.615873,4.971391,29.088145,60.229764
3028409.605,3612325.374,-97.225213,29.970083,11244.70687,2313.39933,494.52,151.88,162.09,72.28,0.558897325,114.170882,24.036293,12.691525,239.613146,8.116635,58.924194,133.165666
3017177.076,3419915.544,-97.745555,28.424754,3910.498892,4363.679464,301.01,101.38,136.73,31.54,1.6716853,22.0518562,14.33767,3.901746,134.114609,2.911325,49.388591,82.962071
2944914.742,3733695.935,-97.733306,31.123085,14490.08047,137252.5093,3044.75,688.43,832.76,1403.65,3.706485398,518.2970552,86.072669,43.618522,1318.412021,46.940649,263.761314,969.940478
2910435.096,3523901.851,-98.521715,29.472125,121551.4511,1606071.994,18244.97,4481.65,5690.2,2695.98,50.38074873,4838.657052,652.810869,348.02796,8487.081952,379.345075,2550.889809,4272.402685
2899809.606,3627071.101,-98.400433,30.338653,1112.788316,39.20178,96.27,50.12,32.89,0.05,-0.648469968,11.1374228,9.013518,1.127513,30.754481,2.067322,14.342011,30.87356
2940378.873,3814666.056,-97.586008,31.792249,2736.780532,2220.86584,356.4,178.69,121.02,11.5,-1.954214986,42.8411818,19.022612,4.92418,98.74497,6.835517,26.342772,120.234835
3233794.1,4099782.254,-94.055942,33.427052,10403.75425,15995.88182,908.36,300.54,264.97,501.83,2.668167516,69.1487489,30.122545,18.930389,295.921568,26.570288,56.594213,467.321924
3242365.557,3546696.703,-95.403851,29.014032,18953.34613,68411.70746,2456.97,638.69,821.6,472.38,-8.897948964,553.2990655,88.241475,58.383211,1429.590198,48.288661,382.804846,873.639365
3100558.347,3709040.727,-96.328218,30.60753,6736.319164,131029.1748,1994.75,372.13,505.62,433.48,-1.192089724,559.4053233,106.053739,72.220282,1906.583194,23.490891,705.675634,627.839313
2427445.588,3467274.605,-103.251203,29.811208,933.3249891,1811.432602,150.42,64.35,46.47,0.59,-0.02479011,19.5456158,7.166996,6.073064,62.758729,1.178249,10.429727,22.921504
3006656.779,3270668.772,-98.142011,27.22351,49.94616674,1003.763429,87.68,30.45,43.49,0.96,1.585637321,29.5150711,6.524817,0.257909,32.676436,0.599443,4.447961,22.729296
2796344.178,3802008.221,-98.998612,31.975559,5758.436772,8479.978624,609.35,226.27,176.05,55.54,-1.64178337,55.0596494,64.581866,13.852721,317.916263,10.120234,42.526003,349.317708
3080063.846,3673816.716,-96.602404,30.365211,4102.317024,531.87435,253.16,107.28,70.33,61.13,-0.963136317,31.3481455,15.718104,5.035608,98.914546,5.646322,33.113401,72.005658
2897459.606,3695802.051,-98.270208,30.906582,4695.761862,1449.85772,406.14,182.2,117.5,12.15,-3.502667242,52.9448692,25.605324,5.280849,177.228096,7.05069,28.783035,109.995535
2975471.667,3582335.629,-97.786619,29.828434,3389.913873,2661.62197,394.76,117.73,167.32,47.77,-0.231809358,77.7375639,13.440558,6.759011,212.089486,3.85701,36.172406,73.371664
3127115.273,3472019.454,-96.623603,28.641415,3139.965873,5249.0158,242.88,89.96,95.07,15.5,-0.286707972,58.6277746,20.87938,1.364686,73.633154,3.993732,23.863779,65.624786
2737194.377,3839865.256,-99.486545,32.402603,1313.471291,688.781128,150.64,62,54.26,2.64,-0.716128586,4.5813168,6.423716,8.136874,50.897911,4.007579,13.514743,56.407435
3108006.376,3134665.776,-97.481611,25.938477,24253.66008,263680.7598,4276.47,1175.8,2390.6,44.77,68.0300147,2045.260065,150.167102,54.834824,1479.546637,36.524609,354.246593,1031.194521
3166319.906,4019216.595,-94.917649,32.947881,2420.062595,744.24936,154.26,55.75,49.64,48.44,0.19344868,29.5188015,8.763587,0.586185,63.368891,4.004116,3.328076,33.984652
2495019.156,4143711.291,-101.197247,35.399863,1661.081525,12.784824,102.59,38.92,20.79,1.32,-1.363320745,3.7476201,4.083594,1.684668,49.163488,2.771167,29.761858,109.572161
3202205.104,4060217.118,-94.465623,33.189548,7087.034542,937.991618,365.48,155.63,93.87,119.96,0.055409535,12.264579,6.066273,2.897032,93.316988,11.688878,19.048973,179.139631
2413169.81,4022808.748,-102.307934,34.537292,1272.308006,114.261322,97.16,28.29,55.77,5.55,0.445500366,35.9474761,2.316742,0.617604,25.740479,1.590627,3.181885,31.55019
3307551.138,3644374.346,-94.579741,29.656541,7450.84907,564.12714,246.96,64.94,64.59,45.18,0.23174015,47.2585993,21.545747,3.987486,123.932084,9.131753,30.850056,92.475657
3160217.048,3894351.364,-95.308676,31.966515,12193.76228,3373.9429,590.83,196.59,234.42,193.68,2.828285946,134.4496339,9.041637,13.251261,165.066695,10.882113,26.486794,198.711889
2613964.764,4053098.364,-100.208283,34.411133,313.7445842,483.431879,67.51,25.24,32.48,21.41,-0.349533687,17.5748718,1.189908,0.458902,79.728516,5.366889,3.687838,47.367296
2822684.123,4033922.816,-98.185281,33.826674,3973.754613,215.875926,148.84,69.05,37.06,1.73,-0.827384064,10.0151155,11.286834,2.08054,54.839405,20.70646,21.651986,78.693342
2665833.964,3763402.032,-100.351747,31.902549,754.2577108,7.541203,99.96,56.95,29.37,2.06,-0.511108821,7.8364529,6.746923,1.876126,23.087202,2.426671,7.388694,35.032396
2759806.151,3753285.805,-99.461187,31.64346,0,205.201653,146.15,78.59,65.29,4.02,-1.323925145,16.2737355,17.346144,1.51766,41.55551,2.758391,5.300132,50.673606
2983458.06,3980684.632,-96.761102,33.049059,7015.002078,628524.8802,7727.6,1712.26,1623.11,1434.57,-81.07021315,3305.54122,250.872835,325.56232,7109.612627,174.167759,1170.698677,3038.920468
3104136.33,3610135.391,-96.526354,29.802337,3701.915693,136.453199,250.75,108.61,74.99,66.85,-0.833898699,50.9069135,8.331323,1.633194,123.5696,4.698268,44.308979,93.917963
2946750.453,3557919.442,-98.108726,29.683386,13706.39586,25030.50911,1214.78,439.26,287.87,43.52,-12.03250377,146.4688547,98.593724,30.264012,603.034255,24.72468,263.278734,353.707774
2831379.376,3826929.241,-98.602812,32.111799,2185.195326,724.025393,197.73,95.21,59.34,4.2,-0.591467709,34.7857408,6.144784,2.135283,71.725222,2.196417,19.808959,86.832796
2929963.665,4040841.476,-97.121203,33.652898,2596.902325,2888.58919,403.62,139.29,120.68,30.31,-1.146428902,73.0594532,24.120564,3.815472,214.633594,61.163853,41.159643,181.789726
2925278.018,3729672.435,-97.928927,31.129207,2137.126992,19470.10998,840,178.9,156.41,170.93,-2.244308929,108.6557295,27.020966,6.458096,296.987677,13.833115,62.712659,222.328579
2543696.354,3944292.816,-101.162729,33.638224,436.3770561,20.4743,150.45,54.23,65.62,10.87,1.190099741,12.8839944,4.208672,1.806314,33.978247,10.750116,6.375627,62.094174
2343093.481,4213873.205,-102.602591,36.278685,118.2202779,1074.050996,96.15,27.52,50.62,0.91,-0.62929533,35.0003485,2.858481,3.089981,64.118149,1.550094,13.856757,36.700432
2986321.646,3969370.834,-96.76279,32.951332,6638.45543,3085155.459,26619.91,5854.32,10774.68,11165.43,62.10029376,12614.94921,765.352426,605.628572,17324.14747,424.127426,3180.625914,7994.247258
2490446.845,3828922.944,-101.942314,32.766068,1539.381721,2040.325183,185.04,60.7,67.9,29.6,1.872620325,21.5066814,3.311554,1.165004,79.157349,4.206082,7.330005,58.813281
2397115.445,4054991.781,-102.4014,34.837877,1491.399772,7765.518126,201.17,50.08,80.54,3.95,0.015121596,68.739418,4.191447,3.572065,51.567985,1.847662,5.788253,49.458563
3078189.16,4049062.51,-95.672692,33.388412,1139.368991,253.19159,105.62,40.15,23.36,18.61,-0.529192128,2.7456222,3.671096,0.988415,22.31228,3.388494,5.78094,36.838793
2942128.97,3993890.437,-97.125046,33.245604,10195.76669,562605.5391,6952.6,1366.58,1605.09,1391.27,-60.28264032,2241.389976,275.69765,249.38014,5747.744878,186.788262,1183.040622,2734.227781
3053557.414,3527086.688,-97.180784,29.228944,3748.167342,117.01707,243.82,103.7,69.32,40.93,0.007715378,16.8001371,6.297137,2.312952,48.377199,2.942587,23.727401,67.170992
2787008.121,3376619.127,-99.976021,28.473251,3318.13112,21.45332,103.49,36.4,41.63,0.1,1.961041083,14.8647108,1.36876,0.216412,24.861383,1.758294,3.598549,15.269498
2535607.002,4097479.11,-100.893313,34.934473,2695.710674,350.797231,97.93,47.21,27.92,10.36,-0.729922875,5.38031,6.915691,2.153923,20.707406,3.929089,6.565921,57.46553
2969088.762,3343377.768,-98.344701,27.885065,3376.921161,25.70417,148.47,53.96,64.47,2.98,2.180418223,15.4598203,13.716004,0.679605,33.493564,1.164222,9.998847,25.742755
2791830.634,3824552.613,-98.990667,32.170095,951.4222172,92.01284,199.7,87.11,72.46,11.45,-0.2339918,19.0275798,6.002233,1.035776,49.287316,3.304178,12.197685,64.114189
2471502.03,3714765.274,-102.361001,31.836373,33812.72051,78880.58717,1377.85,280.13,574.64,145.44,8.005086076,385.9024628,66.968228,18.383509,767.881504,27.60355,178.179931,447.874917
2996842.075,3903743.685,-96.82908,32.397732,9632.240696,19052.53464,1567.47,388.57,469.3,293.9,-7.691880885,249.8019092,42.374223,38.153835,868.30694,38.70622,169.865325,848.577732
2096637.781,3628223.326,-106.263489,31.667661,19370.81124,648325.9618,7975.46,2088.44,3361.37,483.76,75.88797171,3988.210418,165.449994,83.571982,2754.665454,264.524116,570.285986,1067.359617
2860562.369,3871155.195,-98.216811,32.41597,2751.619298,3489.716904,406.67,127.11,139.43,11.8,-3.276320438,68.2545182,8.888267,17.057076,200.907424,8.047795,49.074029,180.170255
3031133.664,3778631.575,-96.811969,31.313093,2428.646026,1859.56396,319.28,105.15,104.78,154.79,2.106665315,32.4220487,9.226972,6.473464,57.094967,5.480231,17.311555,88.171852
3027090.21,4079993.269,-96.078468,33.752852,5068.730044,1479.08493,429.9,164.77,148.54,46.52,-1.410946226,44.8383221,20.878366,10.830857,153.479653,10.167297,21.970642,186.799701
3055591.579,3609065.468,-96.979333,29.890148,3927.10419,528.81013,351.78,182.94,70.68,45.55,-2.808987127,48.5590474,32.111697,1.988269,116.528447,5.860334,51.861202,99.630517
2641956.744,3847617.388,-100.40198,32.647892,2123.564454,8.708057,104.97,45.64,25.12,5.29,-0.143731282,9.0558082,3.768526,1.284788,21.187094,1.935875,3.43373,34.356291
2522986.8,3975921.738,-101.299947,33.941619,1641.928264,11.981508,102.36,37.28,42.73,7.6,0.049314025,17.556897,2.474807,1.291578,50.555315,3.301881,2.957259,49.977174
3216289.571,3612681.114,-95.487874,29.595078,50975.86078,246003.3409,3813.06,936.77,969.05,1734.87,-14.73987594,1989.401412,138.342548,86.749781,1445.190174,75.170026,448.990204,1201.107966
3128147.654,4041454.447,-95.217899,33.2131,3018.07827,464.842,153.14,62.57,42.67,16.35,-0.402763335,17.9558404,1.898357,1.355482,63.643122,2.956078,5.383744,65.483015
3079936.359,3826378.338,-96.235409,31.596066,4750.231109,1526.014139,348.65,145.64,104.03,112.93,-0.092095687,52.167047,6.421094,3.408521,114.424736,5.414634,14.810178,142.219033
2849887.337,3447118.652,-99.247625,28.948834,1471.750749,59.99726,120.33,36.49,64.75,11.42,1.880640688,51.8226215,5.338493,0.368458,44.053455,1.402609,5.304949,20.60435
2438969.872,3829248.477,-102.455571,32.858193,1423.134484,2770.421758,146.89,28.2,89.64,9.48,0.635284479,70.5559828,1.67038,0.742246,43.075125,5.220235,13.975417,52.270097
3262697.398,3608826.825,-95.073238,29.468223,20223.68482,192328.6446,3363.55,1068.59,1047.09,1005.6,3.270193203,659.5609798,127.202123,63.42481,1815.714003,99.000414,634.583405,1014.699294
2843668.8,3621085.474,-98.945586,30.394996,1331.960836,334.73214,255.22,149.1,94.83,0.61,-2.171004661,49.5640152,16.545783,2.024448,80.810809,14.216021,37.667553,62.103711
3040242.345,3447879.186,-97.474163,28.610052,2893.403028,22.82447,102.16,44.6,19.37,11.33,-0.21386003,9.4593391,4.82965,1.829441,23.116835,1.326956,10.206324,39.146172
3021653.089,3571338.051,-97.379666,29.650052,3706.051766,4271.355596,294.31,95.73,113.23,39.95,-0.033457658,67.7019936,13.776848,1.756013,141.734183,5.235622,48.630703,91.217072
2513513.064,4165387.973,-100.956403,35.545002,3204.903114,11200.18212,337.03,100.18,151.75,32.39,1.028659366,84.3287533,8.083109,1.640284,238.436172,7.867764,22.263292,187.018149
2982427.49,4067556.969,-96.542692,33.753241,10507.51241,21686.13652,1336.02,451.83,471.52,155.69,-1.682600385,161.9384031,62.758777,44.574544,618.124167,45.194295,93.814679,503.620014
3201660.096,3970376.596,-94.718477,32.478306,10320.25674,35228.3,1228.22,352.39,472.22,532.93,2.533528629,239.2591389,76.309123,38.078206,551.780052,34.313403,73.253828,493.498365
3127383.93,3718421.554,-96.056033,30.627422,3793.70599,229.84438,246.86,92.78,75.37,60.49,-0.044968225,33.0989839,10.408289,3.976767,92.717772,5.290034,23.362942,80.851529
2946737.648,3555166.762,-98.114775,29.660883,10522.51213,47876.67287,1459.24,418.67,354.08,215.81,-9.453095571,206.5370894,66.383157,24.150944,983.221297,26.451711,215.047803,387.466799
2474392.419,3995284.037,-101.74685,34.193986,2619.913535,7425.6741,437.26,118.63,182.88,38.05,1.902305404,89.1706538,9.477974,9.224187,136.528576,4.264356,12.70046,150.993161
2890709.783,3792175.1,-98.113677,31.708893,384.7664877,357.736751,150.22,74.1,49.06,2.55,-1.009562207,13.8489642,3.338949,3.305155,46.662583,1.984334,11.108185,57.450358
2470193.388,4230602.563,-101.243627,36.175792,557.6301312,14.580634,95.31,29.21,44.8,0.45,-0.02035669,61.018471,1.141528,0.656073,48.094977,2.960149,4.704248,51.224922
3309249.525,3708025.655,-94.407309,30.157423,6682.561248,2495.75823,578.94,191.25,168.96,77.66,-1.038816189,21.8319293,21.989825,11.557143,116.71402,21.523343,54.035256,245.284826
3229231.07,3631266.082,-95.325386,29.716876,869497.4913,4319274.037,39227.89,8554.33,16362.85,14757.78,146.9098292,20518.12707,1307.592102,998.267491,19683.73809,702.917027,4962.109289,10024.84076
3224947.291,3971302.732,-94.498091,32.432022,9824.133424,3759.91476,719.09,233.77,218.91,313.46,0.402008039,86.4995147,100.074694,16.600237,237.115082,42.908421,44.814821,294.902584
